Day Scott_River_Avg_Flow_m3day South_Fork_Avg_Flow_m3day Wildcat_Avg_Flow_m3day Sugar_Avg_Flow_m3day McConaughy_Main_Avg_Flow_m3day McConaughy_Branch_Avg_Flow_m3day Miners_Avg_Flow_m3day French_Avg_Flow_m3day Clark_Avg_Flow_m3day Etna_Avg_Flow_m3day Heartstrand_Avg_Flow_m3day Shell_Avg_Flow_m3day Hamlin_Avg_Flow_m3day Johnson_Avg_Flow_m3day Crystal_Avg_Flow_m3day Patterson_Avg_Flow_m3day Kidder_Avg_Flow_m3day Moffett_Avg_Flow_m3day McAdams_Avg_Flow_m3day Indian_Avg_Flow_m3day Rattlesnake_Avg_Flow_m3day Mill_Avg_Flow_m3day Shackleford_Avg_Flow_m3day Sniktaw_Avg_Flow_m3day Patterson_North_Avg_Flow_m3day
1999-01-25 759934.222852564 294432.775608146 38102.5662892746 76812.3689646919 88443.7523820712 13841.2851155265 48140.2679705584 129572.982722153 18601.2769487325 207045.157238162 66296.7344415004 25539.0201276124 83722.072066495 47922.4511033945 27946.9528080082 92178.1808115977 179803.13018614 847317.042386266 181301.882489832 126002.979755353 54764.5328904672 90874.0477883159 147543.684305687 17374.657820261 41894.1081982939
1999-01-26 613613.041901792 288663.229826637 45646.7209741168 81159.7126586806 115918.118667426 18768.5575065189 53814.3438181745 133426.100627363 23682.0541832563 188490.506420679 97164.5383492253 41093.3879888717 127098.978750863 65533.0924138397 26405.6728856232 89304.9103424616 180659.420420277 839561.171065458 188472.916151644 135995.406884708 58997.2731362598 111794.99662783 158877.847563163 18910.6907403897 47057.5244542368
1999-01-27 581409.571753502 276729.258826278 42399.1567660073 80156.3665790448 106356.343565513 16848.1489211177 55037.4583037107 131056.239104343 21647.1618321913 168840.389780994 94320.4277648435 37877.1957967991 111654.563444708 63925.8334468095 23712.2047042401 80220.3696925824 157783.371279339 827611.106983524 187646.575500865 130456.200183113 55745.6650580851 110133.366471417 151125.761711706 18491.3172548196 43507.9217158639
1999-01-28 535581.048404795 264322.851522632 38714.0031712818 75668.5886861507 89795.5454030624 14321.3872618767 50937.882184222 124535.598477752 18974.8842169709 146518.289114116 70786.0047535814 27703.7648722766 88973.958608422 50727.7213788206 20732.3319651294 71504.8256094624 133857.960289615 781998.560740861 185954.083516916 121385.846328957 51158.3132104214 94986.2976559165 141208.368861415 18365.8391812076 39425.0105517193
1999-01-29 491035.271580235 254183.453429888 37648.9612344353 71411.7687789129 85184.0320763228 13772.058768698 47790.1070667913 119566.516847617 18183.5502292197 129597.046634905 64873.6026502238 25368.125763375 84023.1985367216 45232.1099628719 19094.2049620514 65281.9436486464 115588.607706717 753616.872196779 184373.222838329 115507.785844251 48484.6619396354 89269.9054790027 136237.244625679 18302.62304146 36817.0305025998
1999-01-30 458135.746909496 245025.626776183 37038.8159385751 67872.0440580716 83507.0938910482 13540.4742271493 45535.8544233789 115566.694494643 17816.513943086 116855.773622677 62001.7722143856 24286.8711594137 81746.682421809 42919.7857378036 17891.6464877181 60441.6376351705 102100.61687483 733244.569719838 186878.067935999 117939.66325367 48638.04648336 86477.9183042331 132284.483869197 18101.7627030926 35129.6093116811
1999-01-31 457290.45046835 249792.315795822 44418.1642310553 69435.6589800302 99060.4488332376 16137.7073113991 46076.7673159813 117693.377449361 19997.3759680481 116498.291901471 66265.246843244 27319.5009457137 100417.246279382 47555.6772554852 18805.8537293349 61839.1798768267 104782.080050287 749794.551970184 193720.932459154 117185.513081049 49028.239452741 89849.4114547186 133132.203949205 18442.4142033168 36328.3959163132
1999-02-01 466764.131740151 242157.490689479 39965.2918305311 65858.9907678393 87370.4265895557 13696.6070309675 42484.3123375429 114495.379949472 18973.0067935124 111874.844000186 59654.1968332764 23221.7620985852 82198.613028325 43762.0164198895 17994.8202621246 59114.7982321802 97404.042151349 753621.708321458 192090.308427574 110763.832880684 46280.7808858367 86210.5909161733 128798.721995246 18378.7209606278 33834.5309079514
1999-02-02 428567.008273423 231474.215899581 36833.7120584256 63242.8533307397 79657.8979388138 12908.2235271579 40069.4264403743 108772.311873132 17343.6379094802 103034.646499241 56178.71953514 21871.0011207901 76467.0922446212 39844.6818412999 16472.0337521332 54233.9800082278 87978.5835599477 718062.956220787 187261.918231787 105495.057563688 43365.7533111329 81907.9014312461 123635.683684449 17872.9918426478 31634.1707103007
1999-02-03 400062.291119996 223640.972439035 35967.3160709934 61475.9268769164 86575.5680255159 13274.5255278225 38669.5174286006 106673.534655761 19259.079192999 101161.241180114 69481.0187369589 29520.5110641842 98224.8046749573 46633.2460249123 17288.9072443098 56385.7718755045 89553.1158656178 717321.501947624 191924.87890276 109445.511209701 47548.2468960502 97264.0978639041 125176.015208454 19185.2634832175 37151.9685634035
1999-02-04 384362.775249685 217241.919351282 35351.7461133156 59851.1472341803 79894.4883905934 12638.0415620178 37323.9690606284 102936.823540625 17577.1424521292 95399.4614027166 57493.9322930765 23005.9086065469 79307.5580129741 39178.8423966961 15962.2482394403 52040.3857326889 82675.1843599993 700682.178657155 186925.410369116 104894.293866855 43849.4675775498 87350.5589058716 119414.052025794 18286.4015414494 33472.9737199932
1999-02-05 369035.385540585 211888.782988827 34950.0628215871 58296.8293497799 76297.8867538443 12319.0525322073 36093.0188066164 99525.6793611959 16487.0634565466 89301.1037205265 53616.9208359793 21254.7381590561 74157.3317673956 35473.627025787 15356.1023148017 50473.3115019692 82821.6524814566 665772.23086211 180296.393768281 101338.334196151 41883.3566079888 84495.7444554793 117523.351841712 19007.7811889831 31624.9118834644
1999-02-06 367556.422592182 207199.161517367 46252.474877077 58277.2566391311 108402.170809199 17155.9322473049 36563.8995184654 98376.7602893088 21701.3724345551 86093.0294141581 75740.0535459073 31906.5739462547 106225.132735936 42018.0917207023 15132.9646942101 49429.0254140847 80751.1258553952 726693.147976991 188177.025944659 108167.791841134 47252.0560529958 111155.333090753 119650.658419706 21081.5091241717 36114.9799577361
